group_type,group_size,group_label,unit_ids,baseline_mse,mse_without_group,delta_mse,delta_mse_ratio_pct,baseline_mae,mae_without_group,delta_mae,delta_mae_ratio_pct
random,4,random4_rep3,0 2 3 10,0.45245688592726857,0.5591580144389947,0.10670112851172614,23.58260683624077,0.49142220616340637,0.5608203411102295,0.06939813494682312,14.121896421535954
random,4,random4_rep4,1 3 9 13,0.45245688592726857,0.5272259701895108,0.07476908426224221,16.525129042739593,0.49142220616340637,0.5438624620437622,0.052440255880355835,10.671120519718343
random,4,random4_rep5,3 4 6 7,0.45245688592726857,0.5470063441688965,0.09454945824162792,20.896898949356807,0.49142220616340637,0.5512787103652954,0.05985650420188904,12.180260364950971
random,4,random4_rep6,2 5 11 13,0.45245688592726857,0.5243864903617952,0.07192960443452662,15.897559893936311,0.49142220616340637,0.5416130423545837,0.05019083619117737,10.213383840144996
random,4,random4_rep7,4 6 10 11,0.45245688592726857,0.5452878736733839,0.09283098774611537,20.5170902760971,0.49142220616340637,0.5494084358215332,0.05798622965812683,11.799676313130508
random,4,random4_rep8,2 9 10 15,0.45245688592726857,0.6250889012052335,0.17263201527796496,38.15435694478859,0.49142220616340637,0.5722841024398804,0.080861896276474,16.454668767977086
random,4,random4_rep9,2 6 7 15,0.45245688592726857,0.5427322693805772,0.0902753834533086,19.952262030071118,0.49142220616340637,0.5503082871437073,0.0588860809803009,11.982787965572777
random,4,random4_rep10,8 10 11 14,0.45245688592726857,0.5358787583871196,0.08342187245985105,18.43752964194271,0.49142220616340637,0.5451194643974304,0.05369725823402405,10.926909195505257
random,4,random4_rep11,5 7 10 12,0.45245688592726857,0.5292980548243875,0.07684116889711895,16.983091933641383,0.49142220616340637,0.5429516434669495,0.05152943730354309,10.48577712957657
random,4,random4_rep12,0 1 3 13,0.45245688592726857,0.5141459997683144,0.06168911384104586,13.634252402771972,0.49142220616340637,0.538749635219574,0.0473274290561676,9.63070623642726
random,4,random4_rep13,1 4 6 10,0.45245688592726857,0.5430018004313902,0.09054491450412167,20.01183257904413,0.49142220616340637,0.5503270626068115,0.05890485644340515,11.986608603482251
random,4,random4_rep14,6 9 11 14,0.45245688592726857,0.5351400561200553,0.08268317019278676,18.274264966337125,0.49142220616340637,0.5402006506919861,0.04877844452857971,9.925974837278728
random,4,random4_rep15,3 7 10 15,0.45245688592726857,0.5809089874388439,0.12845210151157532,28.38990973655415,0.49142220616340637,0.5635141730308533,0.0720919668674469,14.670066993976066
random,4,random4_rep16,7 10 12 14,0.45245688592726857,0.5641920209688072,0.11173513504153859,24.695200474747505,0.49142220616340637,0.5528566837310791,0.06143447756767273,12.50136375547602
random_mean,4,random4_mean,,0.45245688592726857,0.5496825907512742,0.09722570482400567,21.48839101536726,0.49142220616340637,0.5502012223005295,0.05877901613712311,11.961001232731853
