group_type,group_size,group_label,unit_ids,baseline_mse,mse_without_group,delta_mse,delta_mse_ratio_pct,baseline_mae,mae_without_group,delta_mae,delta_mae_ratio_pct
random,4,random4_rep5,0 1 4 6,0.32531186744708385,0.9055960028331219,0.5802841353860381,178.37779480345233,0.38561031222343445,0.6875219345092773,0.3019116222858429,78.29448868859764
random,4,random4_rep6,0 1 2 5,0.32531186744708385,0.9315961621374786,0.6062842946903948,186.37017439550212,0.38561031222343445,0.6376843452453613,0.2520740330219269,65.37014831591627
random,4,random4_rep7,0 1 3 6,0.32531186744708385,0.9154378551533812,0.5901259877062973,181.40315394497216,0.38561031222343445,0.7037391662597656,0.3181288540363312,82.50008984510704
random,4,random4_rep8,1 2 3 6,0.32531186744708385,0.9173609836685189,0.5920491162214351,181.9943185189023,0.38561031222343445,0.6992501616477966,0.3136398494243622,81.33596003071351
random,4,random4_rep9,1 2 5 6,0.32531186744708385,0.9029137659430779,0.5776018984959941,177.5532823406599,0.38561031222343445,0.6977332234382629,0.3121229112148285,80.9425737125969
random,4,random4_rep10,0 1 5 6,0.32531186744708385,0.9009906388733183,0.5756787714262345,176.96211821103515,0.38561031222343445,0.7022220492362976,0.31661173701286316,82.1066571553223
random,4,random4_rep11,1 4 5 6,0.32531186744708385,0.7351532054002511,0.40984133795316724,125.98413367745742,0.38561031222343445,0.6573700904846191,0.2717597782611847,70.47523617670234
random,4,random4_rep12,1 2 3 6,0.32531186744708385,0.9173609836685189,0.5920491162214351,181.9943185189023,0.38561031222343445,0.6992501616477966,0.3136398494243622,81.33596003071351
random,4,random4_rep13,0 1 2 5,0.32531186744708385,0.9315961621374786,0.6062842946903948,186.37017439550212,0.38561031222343445,0.6376843452453613,0.2520740330219269,65.37014831591627
random,4,random4_rep14,0 2 3 6,0.32531186744708385,1.0462362784161028,0.7209244109690189,221.61024023702012,0.38561031222343445,0.7176499962806702,0.3320396840572357,86.10757376862934
random,4,random4_rep15,0 1 2 6,0.32531186744708385,1.0733565595216068,0.748044692074523,229.9469422818404,0.38561031222343445,0.7278854250907898,0.34227511286735535,88.76191896782849
random,4,random4_rep16,1 3 4 5,0.32531186744708385,0.607840028391424,0.2825281609443402,86.8484027839215,0.38561031222343445,0.5686858296394348,0.18307551741600037,47.476820928461265
random_mean,4,random4_mean,,0.32531186744708385,0.8878917535164718,0.5625798860693879,172.93555580504568,0.38561031222343445,0.6637837216258049,0.27817340940237045,72.13847778043557
