group_type,group_size,group_label,unit_ids,baseline_mse,mse_without_group,delta_mse,delta_mse_ratio_pct,baseline_mae,mae_without_group,delta_mae,delta_mae_ratio_pct
random,4,random4_rep4,1 3 9 13,0.607654408790498,0.6902144649700535,0.08256005617955542,13.586679366629886,0.5612656474113464,0.6124228239059448,0.05115717649459839,9.114610297377734
random,4,random4_rep5,3 4 6 7,0.607654408790498,0.6652642783749737,0.05760986958447567,9.480696387794648,0.5612656474113464,0.5948936343193054,0.033627986907958984,5.991456463273146
random,4,random4_rep6,2 5 11 13,0.607654408790498,0.6884078744446157,0.08075346565411767,13.289373776593328,0.5612656474113464,0.6133571267127991,0.05209147930145264,9.281073862565345
random,4,random4_rep7,4 6 10 11,0.607654408790498,0.6660333442701754,0.05837893547967732,9.607259428245952,0.5612656474113464,0.6034912467002869,0.04222559928894043,7.523282332295259
random,4,random4_rep8,2 9 10 15,0.607654408790498,0.7311190746672985,0.1234646658768005,20.318237486756654,0.5612656474113464,0.6283329129219055,0.06706726551055908,11.949291003268208
random,4,random4_rep9,2 6 7 15,0.607654408790498,0.6707317065146449,0.06307729772414683,10.380455866303786,0.5612656474113464,0.6031548380851746,0.041889190673828125,7.46334482914254
random,4,random4_rep10,8 10 11 14,0.607654408790498,0.717639278319361,0.109984869528863,18.09990480407798,0.5612656474113464,0.6185042262077332,0.05723857879638672,10.198126156550089
random,4,random4_rep11,5 7 10 12,0.607654408790498,0.6672139456517151,0.059559536861217066,9.801547721799135,0.5612656474113464,0.6057639122009277,0.0444982647895813,7.928200308501855
random,4,random4_rep12,0 1 3 13,0.607654408790498,0.662278454277587,0.05462404548708899,8.989327600834015,0.5612656474113464,0.6003740429878235,0.03910839557647705,6.96789403678128
random,4,random4_rep13,1 4 6 10,0.607654408790498,0.6534564634462428,0.04580205465574472,7.537517048039055,0.5612656474113464,0.5979697704315186,0.03670412302017212,6.539527795698497
random,4,random4_rep14,6 9 11 14,0.607654408790498,0.7422611884789985,0.13460677968850043,22.15186424079892,0.5612656474113464,0.6357377767562866,0.07447212934494019,13.26860635216469
random,4,random4_rep15,3 7 10 15,0.607654408790498,0.7041937275929484,0.09653931880245037,15.887207828312553,0.5612656474113464,0.609157145023346,0.04789149761199951,8.532768366081788
random,4,random4_rep16,7 10 12 14,0.607654408790498,0.6857410856881814,0.07808667689768334,12.850507750467981,0.5612656474113464,0.6126783490180969,0.05141270160675049,9.160136887741963
random_mean,4,random4_mean,,0.607654408790498,0.6885171508025076,0.0808627420120096,13.30735708360322,0.5612656474113464,0.6101569831371307,0.0488913357257843,8.710908275124185
